UniqueID,DateOfBite,Species,Breed,Age,Gender,SpayNeuter,Borough,ZipCode,CLEANBREED,,,,,,
1916,December 29 2017,DOG,MIXED/UNKNOWN,,U,FALSE,Brooklyn,11221,MIXED/UNKNOWN,,,,,,
1917,January 03 2018,DOG,Pit Bull,,U,FALSE,Brooklyn,11233,PIT BULL,,,,,,
1918,January 04 2018,DOG,PIT BULL MIX,5Y,M,FALSE,Brooklyn,11235,PIT BULL MIX,,,,,,
1919,January 10 2018,DOG,MIXED/UNKNOWN,3Y,F,FALSE,Brooklyn,11208,MIXED/UNKNOWN,,,,,,
1920,December 30 2017,DOG,Akita,,U,FALSE,Brooklyn,,AKITA,,,,,,
1921,January 07 2018,DOG,MIXED/UNKNOWN,7,M,TRUE,Brooklyn,11208,MIXED/UNKNOWN,,,,,,
1922,January 06 2018,DOG,Great Dane,6,F,TRUE,Brooklyn,,GREAT DANE,,,,,,
1923,January 01 2018,DOG,Pit Bull,,U,FALSE,Brooklyn,11220,PIT BULL,,,,,,
1924,January 09 2018,DOG,Labradoodle,5,F,TRUE,Brooklyn,11238,LABRADOODLE,,,,,,
1925,January 01 2018,DOG,West High White Terrier,,M,FALSE,Brooklyn,11207,WEST HIGH WHITE TERRIER,,,,,,
1926,January 14 2018,DOG,Pit Bull,,U,FALSE,Brooklyn,11205,PIT BULL,,,,,,
1927,January 10 2018,DOG,Pit Bull,,U,FALSE,Brooklyn,11233,PIT BULL,,,,,,
1928,January 15 2018,DOG,POODLE MIX,,U,FALSE,Brooklyn,11217,POODLE MIX,,,,,,
1929,January 13 2018,DOG,Pit Bull,,U,FALSE,Brooklyn,11236,PIT BULL,,,,,,
1930,January 13 2018,DOG,MIXED/UNKNOWN,,U,FALSE,Brooklyn,11234,MIXED/UNKNOWN,,,,,,
1931,January 09 2018,DOG,MIXED/UNKNOWN,,U,FALSE,Brooklyn,11220,MIXED/UNKNOWN,,,,,,
1933,January 18 2018,DOG,Pekingese,,U,FALSE,Brooklyn,11220,PEKINGESE,,,,,,
1934,January 08 2018,DOG,POODLE MIX,13Y,M,TRUE,Brooklyn,11215,POODLE MIX,,,,,,
1935,December 19 2017,DOG,Pit Bull,,U,FALSE,Brooklyn,11237,PIT BULL,,,,,,
1936,January 18 2018,DOG,Labrador Retriever,,U,FALSE,Brooklyn,11214,LABRADOR RETRIEVER,,,,,,
1937,December 25 2017,DOG,Great Pyrenees,10M,M,FALSE,Brooklyn,11207,GREAT PYRENEES,,,,,,
1938,January 18 2018,DOG,MIXED/UNKNOWN,,U,FALSE,Brooklyn,11230,MIXED/UNKNOWN,,,,,,
1939,January 17 2018,DOG,Dachshund Smooth Coat,,U,FALSE,Brooklyn,11211,DACHSHUND SMOOTH COAT,,,,,,
1940,January 20 2018,DOG,Pit Bull,,U,FALSE,Brooklyn,11224,PIT BULL,,,,,,
1941,December 01 2017,DOG,Pit Bull,,U,FALSE,Brooklyn,11212,PIT BULL,,,,,,
1942,January 23 2018,DOG,MIXED/UNKNOWN,,F,FALSE,Brooklyn,11225,MIXED/UNKNOWN,,,,,,
1943,January 23 2018,DOG,MIXED/UNKNOWN,,F,FALSE,Brooklyn,11225,MIXED/UNKNOWN,,,,,,
1944,January 23 2018,DOG,Chihuahua,,U,FALSE,Brooklyn,11205,CHIHUAHUA,,,,,,
1945,January 15 2018,DOG,Pit Bull,,U,FALSE,Brooklyn,11208,PIT BULL,,,,,,
1946,January 23 2018,DOG,Yorkshire Terrier,,U,FALSE,Brooklyn,11210,YORKSHIRE TERRIER,,,,,,
1947,January 28 2015,DOG,Cane Corso,1,M,FALSE,Bronx,10461,CANE CORSO,,,,,,
1948,January 27 2015,DOG,Bull dog,,F,FALSE,Bronx,,BULL DOG,,,,,,
1949,January 28 2015,DOG,Chihuahua,8M,M,FALSE,Bronx,10452,CHIHUAHUA,,,,,,
1950,January 23 2015,DOG,"Poodle, Miniature",6,F,FALSE,Bronx,10452,"POODLE, MINIATURE",,,,,,
1951,January 25 2015,DOG,"Bull Dog, French",1,M,FALSE,Bronx,10469,"BULL DOG, FRENCH",,,,,,
1952,January 29 2015,DOG,Beagle,5,F,FALSE,Bronx,10459,BEAGLE,,,,,,
1953,February 01 2015,DOG,Rottweiler,,U,FALSE,Bronx,,ROTTWEILER,,,,,,
1954,January 30 2015,DOG,Chihuahua,4,M,FALSE,Bronx,10457,CHIHUAHUA,,,,,,
1955,February 01 2015,DOG,Pit Bull,,U,FALSE,Bronx,,PIT BULL,,,,,,
1956,January 22 2015,DOG,MIXED/UNKNOWN,5,F,TRUE,Bronx,10456,MIXED/UNKNOWN,,,,,,
1957,February 05 2015,DOG,Pit Bull,7,U,TRUE,Bronx,10452,PIT BULL,,,,,,
1958,February 05 2015,DOG,MIXED/UNKNOWN,4,M,FALSE,Bronx,10452,MIXED/UNKNOWN,,,,,,
1959,February 06 2015,DOG,Pit Bull,2,M,FALSE,Bronx,10468,PIT BULL,,,,,,
1960,February 07 2015,DOG,CAROLINA DOG,1,M,FALSE,Bronx,10473,CAROLINA DOG,,,,,,
1961,February 07 2015,DOG,CAROLINA DOG,1,M,FALSE,Bronx,10473,CAROLINA DOG,,,,,,
1962,January 13 2015,DOG,Pit Bull,,U,FALSE,Bronx,10461,PIT BULL,,,,,,
1963,February 02 2015,DOG,Pekingese,3,M,FALSE,Bronx,10466,PEKINGESE,,,,,,
1964,February 08 2015,DOG,German Shepherd,,U,FALSE,Bronx,,GERMAN SHEPHERD,,,,,,
1965,February 09 2015,DOG,AMERICAN STAFF/AKITA,4,F,FALSE,Bronx,10467,AMERICAN STAFF/AKITA,,,,,,
1966,February 09 2015,DOG,Yorkshire Terrier,,U,FALSE,Bronx,10456,YORKSHIRE TERRIER,,,,,,
1967,February 07 2015,DOG,Pit Bull,,M,FALSE,Bronx,10467,PIT BULL,,,,,,
1968,February 09 2015,DOG,MIXED/UNKNOWN,5M,F,FALSE,Bronx,10472,MIXED/UNKNOWN,,,,,,
1969,January 30 2015,DOG,German Shepherd,6M,F,FALSE,Bronx,10467,GERMAN SHEPHERD,,,,,,
1970,February 08 2015,DOG,HUSKY MIX,,U,FALSE,Bronx,,HUSKY MIX,,,,,,
1971,February 05 2015,DOG,"Jindo Dog,",14,F,TRUE,Bronx,10469,"JINDO DOG,",,,,,,
1972,February 15 2015,DOG,Pekingese,15,M,FALSE,Bronx,10459,PEKINGESE,,,,,,
1973,February 15 2015,DOG,Shiba Inu,5,M,FALSE,Bronx,10462,SHIBA INU,,,,,,
1974,February 14 2015,DOG,PIT BULL MIX,4,M,FALSE,Bronx,10456,PIT BULL MIX,,,,,,
1975,February 14 2015,DOG,PIT BULL MIX,1,M,FALSE,Bronx,10456,PIT BULL MIX,,,,,,
1976,February 15 2015,DOG,Pit Bull,,U,FALSE,Bronx,33172,PIT BULL,,,,,,
1977,February 13 2015,DOG,Chihuahua,,U,FALSE,Bronx,,CHIHUAHUA,,,,,,
1978,February 16 2015,DOG,Siberian Husky,5,M,FALSE,Bronx,10463,SIBERIAN HUSKY,,,,,,
1979,February 22 2015,DOG,Chihuahua,,F,FALSE,Bronx,10468,CHIHUAHUA,,,,,,
1980,February 22 2015,DOG,Cocker Spaniel,1,M,FALSE,Bronx,10467,COCKER SPANIEL,,,,,,
1981,February 24 2015,DOG,Rottweiler,1,U,FALSE,Bronx,,ROTTWEILER,,,,,,
1982,February 21 2015,DOG,Jack Russ,3,M,TRUE,Bronx,10464,JACK RUSS,,,,,,
1983,February 24 2015,DOG,Bichon Frise,1,M,FALSE,Bronx,10458,BICHON FRISE,,,,,,
1984,February 25 2015,DOG,Pit Bull,,U,FALSE,Bronx,10456,PIT BULL,,,,,,
1985,February 26 2015,DOG,Cocker Spaniel,,M,FALSE,Bronx,10468,COCKER SPANIEL,,,,,,
1986,March 02 2015,DOG,MIXED/UNKNOWN,6,M,FALSE,Bronx,,MIXED/UNKNOWN,,,,,,
1987,February 28 2015,DOG,American Staffordshire Terrier,3,M,FALSE,Bronx,10456,AMERICAN STAFFORDSHIRE TERRIER,,,,,,
1988,March 03 2015,DOG,Pit Bull,,U,FALSE,Bronx,,PIT BULL,,,,,,
1989,March 01 2015,DOG,Shih Tzu,2,M,FALSE,Bronx,,SHIH TZU,,,,,,
1990,February 27 2015,DOG,"Bull Dog, English",3,M,TRUE,Bronx,10461,"BULL DOG, ENGLISH",,,,,,
1991,March 04 2015,DOG,Pit Bull,,U,FALSE,Bronx,10467,PIT BULL,,,,,,
1992,March 05 2015,DOG,HUSKY,,U,FALSE,Bronx,,HUSKY,,,,,,
1993,March 07 2015,DOG,Pit Bull,,U,FALSE,Bronx,10457,PIT BULL,,,,,,
1994,March 08 2015,DOG,English Cocker Spaniel,1,M,FALSE,Bronx,10473,ENGLISH COCKER SPANIEL,,,,,,
1995,March 07 2015,DOG,Pit Bull,,U,FALSE,Bronx,10459,PIT BULL,,,,,,
1996,March 06 2015,DOG,Yorkshire Terrier MIX,2,F,FALSE,Bronx,,YORKSHIRE TERRIER MIX,,,,,,
1997,March 08 2015,DOG,Yorkshire Terrier,,U,FALSE,Bronx,,YORKSHIRE TERRIER,,,,,,
1998,March 09 2015,DOG,Shih Tzu,,F,FALSE,Bronx,10452,SHIH TZU,,,,,,
1999,March 09 2015,DOG,Pit Bull,,U,FALSE,Bronx,,PIT BULL,,,,,,
2000,February 26 2015,DOG,Pit Bull,,U,FALSE,Bronx,10453,PIT BULL,,,,,,
2001,February 07 2015,DOG,Pit Bull,2,M,FALSE,Bronx,,PIT BULL,,,,,,
2002,March 14 2015,DOG,Chihuahua,,U,FALSE,Bronx,,CHIHUAHUA,,,,,,
2003,March 13 2015,DOG,AUSTRALIAN BORDER COLLIE,4,M,TRUE,Bronx,10470,AUSTRALIAN BORDER COLLIE,,,,,,
2004,March 14 2015,DOG,POODLE,8,M,FALSE,Bronx,10458,POODLE,,,,,,
2005,March 15 2015,DOG,TERRIER MIX,2,M,FALSE,Bronx,10460,TERRIER MIX,,,,,,
2006,February 27 2015,DOG,Pit Bull,4,M,TRUE,Bronx,,PIT BULL,,,,,,
2007,March 17 2015,DOG,Pit Bull,4,M,FALSE,Bronx,10472,PIT BULL,,,,,,
2008,March 19 2015,DOG,Pit Bull,1,F,FALSE,Bronx,10472,PIT BULL,,,,,,
2009,March 11 2015,DOG,Pit Bull,1,M,FALSE,Bronx,10474,PIT BULL,,,,,,
2010,March 14 2015,DOG,POODLE,2,F,FALSE,Bronx,10462,POODLE,,,,,,
2011,March 21 2015,DOG,Pit Bull,,U,FALSE,Bronx,,PIT BULL,,,,,,
2012,March 23 2015,DOG,POINTER MIX,10,M,TRUE,Bronx,10458,POINTER MIX,,,,,,
2013,March 21 2015,DOG,CHIHUAHUA MIX,3,M,FALSE,Bronx,10452,CHIHUAHUA MIX,,,,,,
2014,March 18 2015,DOG,Pit Bull,2,M,FALSE,Bronx,,PIT BULL,,,,,,
2015,March 20 2015,DOG,Pit Bull,,U,FALSE,Bronx,10459,PIT BULL,,,,,,
2016,February 27 2015,DOG,"Mastiff, Bull",4,F,TRUE,Bronx,10463,"MASTIFF, BULL",,,,,,
2017,March 25 2015,DOG,Pit Bull,,U,FALSE,Bronx,,PIT BULL,,,,,,
2018,March 24 2015,DOG,Pit Bull,,U,FALSE,Bronx,10458,PIT BULL,,,,,,
2019,March 25 2015,DOG,Labrador Retriever,,U,FALSE,Bronx,,LABRADOR RETRIEVER,,,,,,
2020,March 26 2015,DOG,Rottweiler,10,F,TRUE,Bronx,,ROTTWEILER,,,,,,
2021,March 29 2015,DOG,MIXED/UNKNOWN,,U,FALSE,Bronx,10461,MIXED/UNKNOWN,,,,,,
2022,March 26 2015,DOG,Pit Bull,4,F,FALSE,Bronx,,PIT BULL,,,,,,
2023,March 30 2015,DOG,"Bull Dog, French",4,F,TRUE,Bronx,10465,"BULL DOG, FRENCH",,,,,,
2024,March 31 2015,DOG,Lhasa Apso,4,F,TRUE,Bronx,10461,LHASA APSO,,,,,,
2026,March 31 2015,DOG,Pit Bull,9 M,F,FALSE,Bronx,10451,PIT BULL,,,,,,
2027,March 28 2015,DOG,Shih Tzu,,F,FALSE,Bronx,10467,SHIH TZU,,,,,,
2028,April 01 2015,DOG,Pekingese,,U,FALSE,Bronx,10465,PEKINGESE,,,,,,
2029,April 02 2015,DOG,Shih Tzu,,U,FALSE,Bronx,10456,SHIH TZU,,,,,,
2030,April 02 2015,DOG,CHIHUAHUA MIX,2,M,FALSE,Bronx,10472,CHIHUAHUA MIX,,,,,,
2031,February 22 2015,DOG,Chihuahua,,U,FALSE,Bronx,,CHIHUAHUA,,,,,,
2032,April 01 2015,DOG,CHIHUAHUA MIX,8,M,TRUE,Bronx,10466,CHIHUAHUA MIX,,,,,,
2033,April 05 2015,DOG,Yorkshire Terrier,5,F,TRUE,Bronx,10472,YORKSHIRE TERRIER,,,,,,
2034,April 04 2015,DOG,Australian Shepherd,5,M,TRUE,Bronx,10463,AUSTRALIAN SHEPHERD,,,,,,
2035,April 06 2015,DOG,Cocker Spaniel,,U,FALSE,Bronx,,COCKER SPANIEL,,,,,,
2036,April 06 2015,DOG,Bull dog,,U,FALSE,Bronx,,BULL DOG,,,,,,
2037,April 07 2015,DOG,Chihuahua,,U,FALSE,Bronx,,CHIHUAHUA,,,,,,
2038,April 07 2015,DOG,Pit Bull,,U,FALSE,Bronx,,PIT BULL,,,,,,
2039,April 10 2015,DOG,Pit Bull,5,M,FALSE,Bronx,10455,PIT BULL,,,,,,
2040,April 09 2015,DOG,Chihuahua,,U,FALSE,Bronx,,CHIHUAHUA,,,,,,
2041,April 09 2015,DOG,Pit Bull,,U,FALSE,Bronx,10465,PIT BULL,,,,,,
2042,April 13 2015,DOG,Pit Bull,2,M,FALSE,Bronx,10460,PIT BULL,,,,,,
2043,April 11 2015,DOG,Pit Bull,,U,FALSE,Bronx,10475,PIT BULL,,,,,,
2044,April 13 2015,DOG,Pit Bull,,U,FALSE,Bronx,,PIT BULL,,,,,,
2045,April 12 2015,DOG,Shih Tzu,2,M,FALSE,Bronx,10467,SHIH TZU,,,,,,
2046,April 15 2015,DOG,Weimaraner,,U,FALSE,Bronx,10472,WEIMARANER,,,,,,
2047,April 16 2015,DOG,Shih Tzu,1,M,TRUE,Bronx,10454,SHIH TZU,,,,,,
2048,April 14 2015,DOG,Yorkshire Terrier MIX,6,M,TRUE,Bronx,,YORKSHIRE TERRIER MIX,,,,,,
2049,April 19 2015,DOG,Chihuahua,,U,FALSE,Bronx,,CHIHUAHUA,,,,,,
2050,April 18 2015,DOG,Pit Bull,,U,FALSE,Bronx,,PIT BULL,,,,,,
2051,April 18 2015,DOG,Pointer,10,M,TRUE,Bronx,10458,POINTER,,,,,,
2052,April 22 2015,DOG,Shih Tzu,,U,FALSE,Bronx,,SHIH TZU,,,,,,
2053,April 12 2015,DOG,Jack Russ,1,M,FALSE,Bronx,,JACK RUSS,,,,,,
2054,April 22 2015,DOG,Pit Bull,1,M,TRUE,Bronx,10453,PIT BULL,,,,,,
2055,April 23 2015,DOG,Pit Bull,,U,FALSE,Bronx,10464,PIT BULL,,,,,,
2056,April 22 2015,DOG,Pit Bull,,U,FALSE,Bronx,10457,PIT BULL,,,,,,
2057,April 26 2015,DOG,Pit Bull,1,F,FALSE,Bronx,10451,PIT BULL,,,,,,
2058,April 26 2015,DOG,Bichon Frise,14,M,FALSE,Bronx,10458,BICHON FRISE,,,,,,
2059,November 08 2014,DOG,Rottweiler,1,M,TRUE,Bronx,10462,ROTTWEILER,,,,,,
2060,November 08 2014,DOG,Rottweiler,1,M,TRUE,Bronx,10462,ROTTWEILER,,,,,,
2061,April 26 2015,DOG,Chihuahua,6M,M,FALSE,Bronx,10456,CHIHUAHUA,,,,,,
2062,April 28 2015,DOG,Pit Bull,5,M,FALSE,Bronx,10473,PIT BULL,,,,,,
2063,April 29 2015,DOG,Pit Bull,5,M,FALSE,Bronx,10473,PIT BULL,,,,,,
2064,April 23 2015,DOG,MIXED/UNKNOWN,,U,FALSE,Bronx,10474,MIXED/UNKNOWN,,,,,,
2065,May 01 2015,DOG,Pit Bull,8,M,FALSE,Bronx,10456,PIT BULL,,,,,,
2066,April 28 2015,DOG,Chihuahua,12,F,FALSE,Bronx,10474,CHIHUAHUA,,,,,,
2067,April 30 2015,DOG,Pit Bull,,U,FALSE,Bronx,,PIT BULL,,,,,,
2068,April 23 2015,DOG,Pit Bull,,U,FALSE,Bronx,,PIT BULL,,,,,,
2069,May 04 2015,DOG,Pit Bull,1,M,FALSE,Bronx,,PIT BULL,,,,,,
2070,May 04 2015,DOG,Pit Bull,,U,FALSE,Bronx,10453,PIT BULL,,,,,,
2071,May 03 2015,DOG,SHIH TZU/ PEKINGESE,,F,FALSE,Bronx,10451,SHIH TZU/ PEKINGESE,,,,,,
2072,May 01 2015,DOG,Pekingese,,U,FALSE,Bronx,10473,PEKINGESE,,,,,,
2073,May 05 2015,DOG,MIXED/UNKNOWN,0.6,F,FALSE,Bronx,,MIXED/UNKNOWN,,,,,,
2074,May 11 2015,DOG,Pit Bull,10M,M,FALSE,Bronx,10465,PIT BULL,,,,,,
2075,May 05 2015,DOG,Chihuahua,1,M,FALSE,Bronx,,CHIHUAHUA,,,,,,
2076,May 12 2015,DOG,Yorkshire Terrier,,M,FALSE,Bronx,,YORKSHIRE TERRIER,,,,,,
2077,May 09 2015,DOG,Pekingese,4,M,FALSE,Bronx,10468,PEKINGESE,,,,,,
2078,May 12 2015,DOG,Siberian Husky,,U,FALSE,Bronx,10466,SIBERIAN HUSKY,,,,,,
2079,May 08 2015,DOG,Pit Bull,,U,FALSE,Bronx,,PIT BULL,,,,,,
2080,May 12 2015,DOG,Saint Bernard,4,M,TRUE,Bronx,10465,SAINT BERNARD,,,,,,
2081,May 13 2015,DOG,Chihuahua,2,F,TRUE,Bronx,10473,CHIHUAHUA,,,,,,
2082,May 02 2015,DOG,Pit Bull,,U,FALSE,Bronx,,PIT BULL,,,,,,
2083,May 07 2015,DOG,Shih Tzu,1,F,FALSE,Bronx,,SHIH TZU,,,,,,
2084,May 13 2015,DOG,Pit Bull,2,F,FALSE,Bronx,10457,PIT BULL,,,,,,
2085,May 15 2015,DOG,Doberman Pinscher,,M,FALSE,Bronx,10457,DOBERMAN PINSCHER,,,,,,
2086,May 19 2015,DOG,Pit Bull,5,M,FALSE,Bronx,10462,PIT BULL,,,,,,
2087,May 16 2015,DOG,Pit Bull,,U,FALSE,Bronx,10458,PIT BULL,,,,,,
2088,May 15 2015,DOG,Labrador Retriever,5,M,TRUE,Bronx,10464,LABRADOR RETRIEVER,,,,,,
2089,April 27 2015,DOG,Pit Bull,,U,FALSE,Bronx,10453,PIT BULL,,,,,,
2090,May 19 2015,DOG,BORDER COLLIE & AUSTRALIAN BLUE HEELER,1,M,FALSE,Bronx,10465,BORDER COLLIE & AUSTRALIAN BLUE HEELER,,,,,,
2091,May 20 2015,DOG,CHIHUAHUA MIX,1,M,FALSE,Bronx,,CHIHUAHUA MIX,,,,,,
2092,May 24 2015,DOG,Shih Tzu,1,F,FALSE,Bronx,,SHIH TZU,,,,,,
2093,May 24 2015,DOG,RED NOSE PIT,2,M,TRUE,Bronx,10458,RED NOSE PIT,,,,,,
2094,May 24 2015,DOG,Pit Bull,,U,FALSE,Bronx,10453,PIT BULL,,,,,,
2095,May 21 2015,DOG,MIXED/UNKNOWN,,U,FALSE,Bronx,,MIXED/UNKNOWN,,,,,,
2096,May 25 2015,DOG,Pit Bull,1,F,TRUE,Bronx,10458,PIT BULL,,,,,,
2097,May 27 2015,DOG,Pit Bull,1,F,TRUE,Bronx,10465,PIT BULL,,,,,,
2098,May 26 2015,DOG,Chihuahua,,U,FALSE,Bronx,10472,CHIHUAHUA,,,,,,
2099,May 27 2015,DOG,Pit Bull,,U,FALSE,Bronx,10470,PIT BULL,,,,,,
2100,May 24 2015,DOG,Pekingese,8,F,TRUE,Bronx,,PEKINGESE,,,,,,
2101,May 25 2015,DOG,STAFFORDSHIRE TERRIER,3,M,FALSE,Bronx,10460,STAFFORDSHIRE TERRIER,,,,,,
2102,May 27 2015,DOG,Pit Bull,,U,FALSE,Bronx,,PIT BULL,,,,,,
2103,May 25 2015,DOG,Pit Bull,,U,FALSE,Bronx,,PIT BULL,,,,,,
2104,May 22 2015,DOG,PIT BULL MIX,4,F,TRUE,Bronx,10463,PIT BULL MIX,,,,,,
2105,May 29 2015,DOG,German Shepherd,,U,FALSE,Bronx,10460,GERMAN SHEPHERD,,,,,,
2106,May 28 2015,DOG,Cocker Spaniel,,U,FALSE,Bronx,,COCKER SPANIEL,,,,,,
2107,May 30 2015,DOG,JACK RUSS TER/ BEAGLE,4,M,TRUE,Bronx,,JACK RUSS TER/ BEAGLE,,,,,,
2108,May 29 2015,DOG,CHIHUAHUA MIX,4,M,FALSE,Bronx,10471,CHIHUAHUA MIX,,,,,,
2109,May 29 2015,DOG,Pit Bull,2,M,FALSE,Bronx,10456,PIT BULL,,,,,,
2110,May 29 2015,DOG,Pit Bull,2,M,FALSE,Bronx,10456,PIT BULL,,,,,,
2111,May 29 2015,DOG,Pit Bull,2,M,FALSE,Bronx,10456,PIT BULL,,,,,,
2112,May 28 2015,DOG,Yorkshire Terrier,,U,FALSE,Bronx,,YORKSHIRE TERRIER,,,,,,
2113,June 04 2015,DOG,Beagle,1,F,FALSE,Bronx,10467,BEAGLE,,,,,,
2114,June 02 2015,DOG,Pit Bull,2,M,FALSE,Bronx,10456,PIT BULL,,,,,,
2115,May 08 2015,DOG,Pit Bull,,U,FALSE,Bronx,10456,PIT BULL,,,,,,
2116,May 01 2015,DOG,Pit Bull,2,F,TRUE,Bronx,10455,PIT BULL,,,,,,
2117,June 06 2015,DOG,Basset Hound,4,M,TRUE,Bronx,10459,BASSET HOUND,,,,,,
2118,June 07 2015,DOG,Chihuahua,2,M,TRUE,Bronx,10456,CHIHUAHUA,,,,,,
2119,June 06 2015,DOG,MIXED/UNKNOWN,,U,FALSE,Bronx,10463,MIXED/UNKNOWN,,,,,,
2120,June 05 2015,DOG,Pit Bull,,U,FALSE,Bronx,,PIT BULL,,,,,,
2121,June 06 2015,DOG,Maltese,8M,M,FALSE,Bronx,10458,MALTESE,,,,,,
2122,June 06 2015,DOG,Rottweiler,,U,FALSE,Bronx,,ROTTWEILER,,,,,,
2123,June 07 2015,DOG,Pit Bull,4,M,TRUE,Bronx,10453,PIT BULL,,,,,,
2124,June 08 2015,DOG,Maltese,11 M,F,FALSE,Bronx,10472,MALTESE,,,,,,
2125,June 04 2015,DOG,Rottweiler,,U,FALSE,Bronx,10466,ROTTWEILER,,,,,,
2126,June 04 2015,DOG,Pit Bull,,U,FALSE,Bronx,10462,PIT BULL,,,,,,
2127,May 29 2015,DOG,"Poodle, Standard",,U,FALSE,Bronx,,"POODLE, STANDARD",,,,,,
2128,June 06 2015,DOG,Pit Bull,,U,FALSE,Bronx,,PIT BULL,,,,,,
2129,June 05 2015,DOG,Pit Bull,,F,TRUE,Bronx,10457,PIT BULL,,,,,,
2130,June 07 2015,DOG,Maltese,2,M,TRUE,Bronx,10460,MALTESE,,,,,,
2131,June 04 2015,DOG,SHIH TZU/POODLE,6,M,FALSE,Bronx,10462,SHIH TZU/POODLE,,,,,,
2132,June 09 2015,DOG,Pit Bull,6,F,TRUE,Bronx,,PIT BULL,,,,,,
2133,June 05 2015,DOG,MIXED/UNKNOWN,,U,FALSE,Bronx,,MIXED/UNKNOWN,,,,,,
2134,June 09 2015,DOG,Chihuahua,,U,FALSE,Bronx,10456,CHIHUAHUA,,,,,,
2135,June 11 2015,DOG,Pit Bull,,U,FALSE,Bronx,10452,PIT BULL,,,,,,
2136,June 13 2015,DOG,POODLE- MIX,6,M,TRUE,Bronx,10461,POODLE- MIX,,,,,,
2137,June 14 2015,DOG,CHIHUAHUA MIX,4,M,FALSE,Bronx,,CHIHUAHUA MIX,,,,,,
2138,June 18 2015,DOG,Pit Bull,5,M,FALSE,Bronx,10456,PIT BULL,,,,,,
2139,June 15 2015,DOG,Yorkshire Terrier,3,F,FALSE,Bronx,10470,YORKSHIRE TERRIER,,,,,,
2140,June 17 2015,DOG,Chihuahua,,M,FALSE,Bronx,10453,CHIHUAHUA,,,,,,
2141,June 06 2015,DOG,Bichon Frise,,U,FALSE,Bronx,10472,BICHON FRISE,,,,,,
2142,June 20 2015,DOG,POMERANIAN ENGLISH SPANIEL,6,M,TRUE,Bronx,,POMERANIAN ENGLISH SPANIEL,,,,,,
2143,June 21 2015,DOG,Pit Bull,2,M,FALSE,Bronx,10460,PIT BULL,,,,,,
2144,June 22 2015,DOG,Pit Bull,2,M,TRUE,Bronx,,PIT BULL,,,,,,
2145,June 22 2015,DOG,Chihuahua,,U,FALSE,Bronx,10472,CHIHUAHUA,,,,,,
2146,June 20 2015,DOG,Shih Tzu,,U,FALSE,Bronx,,SHIH TZU,,,,,,
2147,June 23 2015,DOG,Pit Bull,,U,FALSE,Bronx,10473,PIT BULL,,,,,,
2148,June 22 2015,DOG,BEAGLE MIX,1,F,TRUE,Bronx,10457,BEAGLE MIX,,,,,,
2149,June 23 2015,DOG,PIT BULL MIX,2,M,FALSE,Bronx,,PIT BULL MIX,,,,,,
2150,June 23 2015,DOG,Maltese,4,M,TRUE,Bronx,10453,MALTESE,,,,,,
2151,June 24 2015,DOG,PIT BULL MIX,5M,M,FALSE,Bronx,,PIT BULL MIX,,,,,,
2152,June 26 2015,DOG,SHIH TZU/ YORKSHIRE TERR,5,M,FALSE,Bronx,10460,SHIH TZU/ YORKSHIRE TERR,,,,,,
2153,June 27 2015,DOG,Pit Bull,,U,FALSE,Bronx,10029,PIT BULL,,,,,,
2154,June 28 2015,DOG,Pomeranian,,M,TRUE,Bronx,10453,POMERANIAN,,,,,,
2155,June 21 2015,DOG,Pit Bull,,F,FALSE,Bronx,10461,PIT BULL,,,,,,
2156,June 21 2015,DOG,PIT BULL MIX,2,F,FALSE,Bronx,,PIT BULL MIX,,,,,,
2157,June 30 2015,DOG,Miniature Pinscher,2,M,TRUE,Bronx,,MINIATURE PINSCHER,,,,,,
2158,June 30 2015,DOG,Pit Bull,,U,FALSE,Bronx,10453,PIT BULL,,,,,,
2159,July 01 2015,DOG,Golden Retriever,11,F,TRUE,Bronx,10463,GOLDEN RETRIEVER,,,,,,
2160,June 30 2015,DOG,Pit Bull,,U,FALSE,Bronx,10451,PIT BULL,,,,,,
2161,June 24 2015,DOG,Pit Bull,,U,FALSE,Bronx,,PIT BULL,,,,,,
2162,July 04 2015,DOG,Pit Bull,,U,FALSE,Bronx,,PIT BULL,,,,,,
2163,July 04 2015,DOG,Shih Tzu,8,M,TRUE,Bronx,,SHIH TZU,,,,,,
2164,July 04 2015,DOG,Beagle,9,M,FALSE,Bronx,10467,BEAGLE,,,,,,
2165,July 03 2015,DOG,MASTIFF,3,M,FALSE,Bronx,10460,MASTIFF,,,,,,
2166,July 01 2015,DOG,Rottweiler,,U,FALSE,Bronx,,ROTTWEILER,,,,,,
2167,July 08 2015,DOG,Pit Bull,2,M,FALSE,Bronx,10456,PIT BULL,,,,,,
2168,July 07 2015,DOG,Rottweiler,,U,FALSE,Bronx,,ROTTWEILER,,,,,,
2169,July 07 2015,DOG,Rottweiler,,U,FALSE,Bronx,,ROTTWEILER,,,,,,
2170,July 02 2015,DOG,Pit Bull,3,M,TRUE,Bronx,,PIT BULL,,,,,,
2171,July 02 2015,DOG,"Mastiff, Bull",7,M,FALSE,Bronx,10458,"MASTIFF, BULL",,,,,,
2172,July 10 2015,DOG,TERRIER/ YORKIE,2,F,FALSE,Bronx,10458,TERRIER/ YORKIE,,,,,,
2173,July 09 2015,DOG,PIT BULL MIX,2,F,FALSE,Bronx,10460,PIT BULL MIX,,,,,,
